Ek_folder,Ek,Pr,m,Ra_c,omega_c,crossing_found,sigma_min,status
Ek1.7e-3,0.0017,9.0,8,20.0875,3.58848,True,0.0,ok
Ek1.7e-3,0.0017,9.0,9,24.0957,3.67778,True,3.75424e-15,ok
Ek1.7e-3,0.0017,9.0,10,29.0569,3.67087,True,1.94487e-14,ok
Ek1.7e-3,0.0017,9.0,11,35.0834,3.60337,True,9.37004e-15,ok
Ek1.7e-3,0.0017,9.0,12,42.29,3.50051,True,4.08125e-15,ok
Ek1.7e-3,0.0017,9.0,13,50.7958,3.37902,True,9.50721e-15,ok
Ek1.7e-3,0.0017,9.0,14,60.7254,3.2496,True,3.51715e-15,ok
Ek1.7e-3,0.0017,9.0,15,72.2088,3.11884,True,5.39967e-15,ok
Ek1.7e-3,0.0017,10.0,1,10.9998,-0.0827267,True,2.63804e-15,ok
Ek1.7e-3,0.0017,10.0,2,9.19101,-0.0334628,True,3.07911e-15,ok
Ek1.7e-3,0.0017,10.0,3,9.40386,0.555908,True,1.23515e-15,ok
Ek1.7e-3,0.0017,10.0,4,10.1827,1.34113,True,2.39627e-15,ok
Ek1.7e-3,0.0017,10.0,5,11.3774,2.08046,True,2.40271e-15,ok
Ek1.7e-3,0.0017,10.0,6,13.0303,2.65465,True,5.08555e-15,ok
Ek1.7e-3,0.0017,10.0,7,15.2316,3.03599,True,3.06995e-15,ok
Ek1.7e-3,0.0017,10.0,8,18.0844,3.24752,True,8.1962e-15,ok
Ek1.7e-3,0.0017,10.0,9,21.6926,3.33081,True,5.54272e-15,ok
Ek1.7e-3,0.0017,10.0,10,26.1579,3.32656,True,7.98572e-15,ok
Ek1.7e-3,0.0017,10.0,11,31.5816,3.26698,True,2.07368e-14,ok
Ek1.7e-3,0.0017,10.0,12,38.0671,3.17495,True,1.67871e-15,ok
Ek1.7e-3,0.0017,10.0,13,45.7219,3.06571,True,2.03473e-14,ok
Ek1.7e-3,0.0017,10.0,14,54.6581,2.94902,True,1.93106e-15,ok
Ek1.7e-3,0.0017,10.0,15,64.9927,2.83093,True,1.95745e-14,ok
Ek1.7e-3,0.0017,20.0,1,5.50287,-0.0415042,True,3.69029e-15,ok
Ek1.7e-3,0.0017,20.0,2,4.59616,-0.0167842,True,7.28602e-16,ok
Ek1.7e-3,0.0017,20.0,3,4.6958,0.279054,True,1.34869e-15,ok
Ek1.7e-3,0.0017,20.0,4,5.08456,0.675348,True,3.0382e-16,ok
Ek1.7e-3,0.0017,20.0,5,5.68649,1.05244,True,1.22972e-16,ok
Ek1.7e-3,0.0017,20.0,6,6.51929,1.34949,True,3.03277e-15,ok
Ek1.7e-3,0.0017,20.0,7,7.62548,1.55051,True,2.40216e-15,ok
Ek1.7e-3,0.0017,20.0,8,9.05566,1.66534,True,4.00275e-15,ok
Ek1.7e-3,0.0017,20.0,9,10.8617,1.71394,True,1.95682e-15,ok
Ek1.7e-3,0.0017,20.0,10,13.0949,1.71657,True,9.15995e-15,ok
Ek1.7e-3,0.0017,20.0,11,15.8064,1.68966,True,0.0,ok
Ek1.7e-3,0.0017,20.0,12,19.0484,1.64504,True,3.60532e-15,ok
Ek1.7e-3,0.0017,20.0,13,22.8747,1.59075,True,6.46163e-15,ok
Ek1.7e-3,0.0017,20.0,14,27.3416,1.53199,True,1.30285e-14,ok
Ek1.7e-3,0.0017,20.0,15,32.5079,1.47203,True,5.53317e-15,ok
Ek1.7e-3,0.0017,40.0,1,2.75218,-0.0207874,True,9.76373e-16,ok
Ek1.7e-3,0.0017,40.0,2,2.29825,-0.00840531,True,8.03189e-17,ok
Ek1.7e-3,0.0017,40.0,3,2.34636,0.139808,True,1.77077e-15,ok
Ek1.7e-3,0.0017,40.0,4,2.54056,0.338901,True,1.32614e-15,ok
Ek1.7e-3,0.0017,40.0,5,2.84269,0.529358,True,6.22214e-16,ok
Ek1.7e-3,0.0017,40.0,6,3.26073,0.680462,True,5.14065e-16,ok
Ek1.7e-3,0.0017,40.0,7,3.81529,0.783681,True,1.3637e-15,ok
Ek1.7e-3,0.0017,40.0,8,4.5314,0.843492,True,1.42182e-15,ok
Ek1.7e-3,0.0017,40.0,9,5.43496,0.869656,True,3.35866e-16,ok
Ek1.7e-3,0.0017,40.0,10,6.55173,0.872271,True,5.7441e-15,ok
Ek1.7e-3,0.0017,40.0,11,7.90741,0.859612,True,4.7582e-15,ok
Ek1.7e-3,0.0017,40.0,12,9.52819,0.837712,True,4.67467e-15,ok
Ek1.7e-3,0.0017,40.0,13,11.4411,0.810686,True,4.37791e-15,ok
Ek1.7e-3,0.0017,40.0,14,13.6743,0.781224,True,3.65894e-15,ok
Ek1.7e-3,0.0017,40.0,15,16.2571,0.751025,True,1.25242e-15,ok
Ek1.7e-3,0.0017,60.0,1,1.83496,-0.0138661,True,8.6887e-16,ok
Ek1.7e-3,0.0017,60.0,2,1.5322,-0.00560649,True,3.75216e-16,ok
Ek1.7e-3,0.0017,60.0,3,1.5639,0.093268,True,3.70857e-16,ok
Ek1.7e-3,0.0017,60.0,4,1.69333,0.226209,True,4.99936e-16,ok
Ek1.7e-3,0.0017,60.0,5,1.895,0.353612,True,2.77647e-16,ok
Ek1.7e-3,0.0017,60.0,6,2.17406,0.45493,True,9.19095e-16,ok
Ek1.7e-3,0.0017,60.0,7,2.54411,0.524357,True,1.03787e-15,ok
Ek1.7e-3,0.0017,60.0,8,3.02175,0.564778,True,1.41653e-16,ok
Ek1.7e-3,0.0017,60.0,9,3.62425,0.582648,True,1.88449e-15,ok
Ek1.7e-3,0.0017,60.0,10,4.3688,0.584691,True,2.65681e-15,ok
Ek1.7e-3,0.0017,60.0,11,5.27258,0.576438,True,7.37811e-16,ok
Ek1.7e-3,0.0017,60.0,12,6.35305,0.561935,True,2.87472e-15,ok
Ek1.7e-3,0.0017,60.0,13,7.62826,0.543948,True,1.90526e-15,ok
Ek1.7e-3,0.0017,60.0,14,9.11697,0.52429,True,3.35696e-15,ok
Ek1.7e-3,0.0017,60.0,15,10.8388,0.50411,True,1.74925e-15,ok
Ek1.7e-3,0.0017,80.0,1,1.37628,-0.0104025,True,7.11995e-16,ok
Ek1.7e-3,0.0017,80.0,2,1.14916,-0.00420597,True,2.5208e-13,ok
Ek1.7e-3,0.0017,80.0,3,1.1728,0.0699747,True,6.0885e-16,ok
Ek1.7e-3,0.0017,80.0,4,1.26985,0.169761,True,1.02385e-16,ok
Ek1.7e-3,0.0017,80.0,5,1.4212,0.265475,True,2.50384e-16,ok
Ek1.7e-3,0.0017,80.0,6,1.63064,0.341684,True,7.77697e-16,ok
Ek1.7e-3,0.0017,80.0,7,1.9083,0.393986,True,1.37868e-16,ok
Ek1.7e-3,0.0017,80.0,8,2.26662,0.424508,True,8.00282e-16,ok
Ek1.7e-3,0.0017,80.0,9,2.71854,0.438073,True,4.26122e-16,ok
Ek1.7e-3,0.0017,80.0,10,3.27697,0.439719,True,2.57598e-16,ok
Ek1.7e-3,0.0017,80.0,11,3.9548,0.433601,True,1.00192e-15,ok
Ek1.7e-3,0.0017,80.0,12,4.76514,0.422761,True,1.03182e-15,ok
Ek1.7e-3,0.0017,80.0,13,5.72152,0.409283,True,1.47262e-11,ok
Ek1.7e-3,0.0017,80.0,14,6.83803,0.394534,True,8.29507e-16,ok
Ek1.7e-3,0.0017,80.0,15,8.12936,0.379381,True,1.59794e-15,ok
Ek1.7e-3,0.0017,100.0,1,1.10105,-0.00832342,True,9.65812e-16,ok
Ek1.7e-3,0.0017,100.0,2,0.919338,-0.00336531,True,4.34544e-16,ok
Ek1.7e-3,0.0017,100.0,3,0.938175,0.0559912,True,3.34134e-16,ok
Ek1.7e-3,0.0017,100.0,4,1.01581,0.135859,True,9.83618e-17,ok
Ek1.7e-3,0.0017,100.0,5,1.13694,0.212508,True,4.01098e-17,ok
Ek1.7e-3,0.0017,100.0,6,1.30456,0.273581,True,4.98578e-16,ok
Ek1.7e-3,0.0017,100.0,7,1.52675,0.315535,True,4.42145e-17,ok
Ek1.7e-3,0.0017,100.0,8,1.81344,0.340052,True,1.54058e-16,ok
Ek1.7e-3,0.0017,100.0,9,2.17501,0.350983,True,4.92361e-16,ok
Ek1.7e-3,0.0017,100.0,10,2.62176,0.352355,True,8.82165e-16,ok
Ek1.7e-3,0.0017,100.0,11,3.16402,0.347494,True,5.89872e-16,ok
Ek1.7e-3,0.0017,100.0,12,3.81228,0.33884,True,1.01974e-15,ok
Ek1.7e-3,0.0017,100.0,13,4.57737,0.328064,True,2.05521e-15,ok
Ek1.7e-3,0.0017,100.0,14,5.47057,0.316262,True,5.33023e-16,ok
Ek1.7e-3,0.0017,100.0,15,6.50362,0.304131,True,4.10764e-16,ok
Ek1.9e-3,0.0019,0.01,1,4297.0433161980045,388.15898322412914,True,0.00481311,ok
Ek1.9e-3,0.0019,0.01,2,5928.2234914256605,284.804,True,9.06843e-06,ok
Ek1.9e-3,0.0019,0.01,3,7551.210563289618,213.11799228104277,True,9.79748e-06,ok
Ek1.9e-3,0.0019,0.01,4,9577.429083550927,152.93501018276748,True,1.95179e-05,ok
Ek1.9e-3,0.0019,0.01,5,11374.000000894004,105.42999998658996,True,3.15092e-08,ok
Ek1.9e-3,0.0019,0.01,6,13169.6,80.8901,True,1.24744e-11,ok
Ek1.9e-3,0.0019,0.01,7,15587.3,67.6474,True,1.98459e-13,ok
Ek1.9e-3,0.0019,0.01,8,18803.8,58.9855,True,1.93139e-13,ok
Ek1.9e-3,0.0019,0.01,9,22907.3,52.6223,True,8.64653e-14,ok
Ek1.9e-3,0.0019,0.01,10,27986.5,47.6333,True,7.87193e-15,ok
Ek1.9e-3,0.0019,0.01,11,34140.4,43.5658,True,1.51453e-13,ok
Ek1.9e-3,0.0019,0.01,12,41477.3,40.1637,True,3.86168e-13,ok
Ek1.9e-3,0.0019,0.01,13,50114.4,37.2661,True,1.44547e-13,ok
Ek1.9e-3,0.0019,0.01,14,60176.0,34.7643,True,1.92879e-13,ok
Ek1.9e-3,0.0019,0.01,15,71793.3,32.5803,True,2.20964e-13,ok
Ek1.9e-3,0.0019,0.03,1,2111.077253059147,358.3460640266905,True,7.37768e-05,ok
Ek1.9e-3,0.0019,0.03,2,2309.3906006059883,256.1169746619349,True,2.50601e-05,ok
Ek1.9e-3,0.0019,0.03,3,2700.0899605863474,194.5350017930675,True,1.83576e-06,ok
Ek1.9e-3,0.0019,0.03,4,3309.6200277203025,137.83799837734813,True,1.74705e-06,ok
Ek1.9e-3,0.0019,0.03,5,3823.67,96.6115,True,5.34018e-09,ok
Ek1.9e-3,0.0019,0.03,6,4397.08,76.2863,True,6.61248e-12,ok
Ek1.9e-3,0.0019,0.03,7,5198.05,64.7582,True,2.25518e-13,ok
Ek1.9e-3,0.0019,0.03,8,6268.92,56.9089,True,1.12362e-13,ok
Ek1.9e-3,0.0019,0.03,9,7636.3,50.9988,True,2.43637e-13,ok
Ek1.9e-3,0.0019,0.03,10,9329.19,46.2938,True,1.71015e-13,ok
Ek1.9e-3,0.0019,0.03,11,11380.4,42.4199,True,1.37348e-13,ok
Ek1.9e-3,0.0019,0.03,12,13826.0,39.1582,True,4.78793e-14,ok
Ek1.9e-3,0.0019,0.03,13,16705.0,36.3674,True,2.98262e-13,ok
Ek1.9e-3,0.0019,0.03,14,20058.8,33.9496,True,1.39958e-13,ok
Ek1.9e-3,0.0019,0.03,15,23931.2,31.8338,True,4.92228e-14,ok
Ek1.9e-3,0.0019,0.05,1,1636.2299996033016,-148.82200001578408,True,1.88374e-08,ok
Ek1.9e-3,0.0019,0.05,2,1652.9900092855055,222.0099992487377,True,6.83129e-07,ok
Ek1.9e-3,0.0019,0.05,3,1753.7799976784877,174.94600023215122,True,1.2636e-07,ok
Ek1.9e-3,0.0019,0.05,4,2054.4699977720657,122.7730002227934,True,2.60802e-07,ok
Ek1.9e-3,0.0019,0.05,5,2310.06,88.799,True,1.55769e-09,ok
Ek1.9e-3,0.0019,0.05,6,2642.27,72.1492,True,4.38863e-12,ok
Ek1.9e-3,0.0019,0.05,7,3120.36,62.1022,True,3.34514e-13,ok
Ek1.9e-3,0.0019,0.05,8,3762.14,54.973,True,1.15333e-13,ok
Ek1.9e-3,0.0019,0.05,9,4582.28,49.4724,True,5.94407e-14,ok
Ek1.9e-3,0.0019,0.05,10,5597.86,45.0276,True,7.73766e-14,ok
Ek1.9e-3,0.0019,0.05,11,6828.49,41.3327,True,1.77816e-13,ok
Ek1.9e-3,0.0019,0.05,12,8295.79,38.2018,True,1.16454e-13,ok
Ek1.9e-3,0.0019,0.05,13,10023.2,35.5109,True,1.40002e-13,ok
Ek1.9e-3,0.0019,0.05,14,12035.4,33.1723,True,2.0616e-13,ok
Ek1.9e-3,0.0019,0.05,15,14358.8,31.1208,True,2.15051e-13,ok
Ek1.9e-3,0.0019,0.07,1,1637.7300375522204,194.57999772861416,True,2.91317e-06,ok
Ek1.9e-3,0.0019,0.07,2,1351.0200626260005,190.2429937374,True,6.04488e-06,ok
Ek1.9e-3,0.0019,0.07,3,1357.58,154.224,True,2.90905e-09,ok
Ek1.9e-3,0.0019,0.07,4,1509.7600004329445,108.30999993325442,True,8.4221e-08,ok
Ek1.9e-3,0.0019,0.07,5,1658.99,81.9458,True,2.86795e-11,ok
Ek1.9e-3,0.0019,0.07,6,1889.99,68.4207,True,8.44576e-13,ok
Ek1.9e-3,0.0019,0.07,7,2230.01,59.6534,True,3.08653e-13,ok
Ek1.9e-3,0.0019,0.07,8,2687.92,53.1642,True,1.66705e-13,ok
Ek1.9e-3,0.0019,0.07,9,3273.51,48.0346,True,1.76113e-13,ok
Ek1.9e-3,0.0019,0.07,10,3998.81,43.8288,True,1.66617e-13,ok
Ek1.9e-3,0.0019,0.07,11,4877.75,40.2999,True,1.12693e-14,ok
Ek1.9e-3,0.0019,0.07,12,5925.77,37.2911,True,1.44741e-14,ok
Ek1.9e-3,0.0019,0.07,13,7159.56,34.6939,True,2.3386e-13,ok
Ek1.9e-3,0.0019,0.07,14,8596.88,32.4297,True,2.11629e-13,ok
Ek1.9e-3,0.0019,0.07,15,10256.4,30.439,True,5.27187e-13,ok
Ek1.9e-3,0.0019,0.1,1,1018.960310682716,-118.8619844658642,True,2.26781e-05,ok
Ek1.9e-3,0.0019,0.1,2,1075.34,17.1786,True,7.84267e-13,ok
Ek1.9e-3,0.0019,0.1,3,1056.9099759806738,120.9810058956528,True,4.52149e-06,ok
Ek1.9e-3,0.0019,0.1,4,1087.19,89.2212,True,3.15032e-09,ok
Ek1.9e-3,0.0019,0.1,5,1168.13,73.2579,True,1.3583e-11,ok
Ek1.9e-3,0.0019,0.1,6,1325.5,63.4834,True,3.42568e-13,ok
Ek1.9e-3,0.0019,0.1,7,1562.3,56.3205,True,1.32061e-13,ok
Ek1.9e-3,0.0019,0.1,8,1882.36,50.6635,True,1.51391e-13,ok
Ek1.9e-3,0.0019,0.1,9,2292.03,46.0282,True,9.55546e-14,ok
Ek1.9e-3,0.0019,0.1,10,2799.6,42.1457,True,1.78716e-13,ok
Ek1.9e-3,0.0019,0.1,11,3414.77,38.844,True,2.87919e-13,ok
Ek1.9e-3,0.0019,0.1,12,4148.32,36.0035,True,4.94702e-14,ok
Ek1.9e-3,0.0019,0.1,13,5011.92,33.5365,True,1.36573e-13,ok
Ek1.9e-3,0.0019,0.1,14,6018.01,31.3762,True,1.36622e-14,ok
Ek1.9e-3,0.0019,0.1,15,7179.67,29.4705,True,1.2053e-13,ok
Ek1.9e-3,0.0019,0.3,1,387.893,2.02864,True,7.76732e-15,ok
Ek1.9e-3,0.0019,0.3,2,326.435,5.26058,True,7.68098e-14,ok
Ek1.9e-3,0.0019,0.3,3,350.541,23.6984,True,6.23515e-14,ok
Ek1.9e-3,0.0019,0.3,4,365.791,37.9088,True,3.19095e-13,ok
Ek1.9e-3,0.0019,0.3,5,393.687,42.7936,True,1.46132e-13,ok
Ek1.9e-3,0.0019,0.3,6,445.496,42.8942,True,9.57521e-14,ok
Ek1.9e-3,0.0019,0.3,7,523.631,41.0557,True,1.05264e-13,ok
Ek1.9e-3,0.0019,0.3,8,629.681,38.5782,True,0.0,ok
Ek1.9e-3,0.0019,0.3,9,765.768,36.0067,True,3.14866e-14,ok
Ek1.9e-3,0.0019,0.3,10,934.611,33.5571,True,9.76717e-14,ok
Ek1.9e-3,0.0019,0.3,11,1139.41,31.3052,True,2.61809e-13,ok
Ek1.9e-3,0.0019,0.3,12,1383.73,29.2674,True,1.84256e-13,ok
Ek1.9e-3,0.0019,0.3,13,1671.44,27.4352,True,8.35654e-14,ok
Ek1.9e-3,0.0019,0.3,14,2006.68,25.7907,True,2.49235e-13,ok
Ek1.9e-3,0.0019,0.3,15,2393.81,24.3135,True,4.10189e-14,ok
Ek1.9e-3,0.0019,0.5,1,230.528,1.2916,True,1.20386e-14,ok
Ek1.9e-3,0.0019,0.5,2,192.799,3.30031,True,9.67411e-15,ok
Ek1.9e-3,0.0019,0.5,3,203.292,14.2679,True,0.0,ok
Ek1.9e-3,0.0019,0.5,4,216.547,24.7474,True,4.67459e-14,ok
Ek1.9e-3,0.0019,0.5,5,236.379,30.5079,True,2.58331e-14,ok
Ek1.9e-3,0.0019,0.5,6,268.516,32.4945,True,8.42573e-14,ok
Ek1.9e-3,0.0019,0.5,7,315.563,32.3404,True,3.62871e-15,ok
Ek1.9e-3,0.0019,0.5,8,379.08,31.1638,True,2.02168e-14,ok
Ek1.9e-3,0.0019,0.5,9,460.557,29.5754,True,4.85559e-14,ok
Ek1.9e-3,0.0019,0.5,10,561.696,27.8793,True,2.15731e-14,ok
Ek1.9e-3,0.0019,0.5,11,684.43,26.2184,True,1.00167e-13,ok
Ek1.9e-3,0.0019,0.5,12,830.903,24.6553,True,4.63985e-14,ok
Ek1.9e-3,0.0019,0.5,13,1003.44,23.2125,True,1.53292e-13,ok
Ek1.9e-3,0.0019,0.5,14,1204.5,21.8934,True,6.65194e-15,ok
Ek1.9e-3,0.0019,0.5,15,1436.71,20.6926,True,1.03989e-13,ok
Ek1.9e-3,0.0019,0.7,1,163.939,0.949347,True,6.0036e-16,ok
Ek1.9e-3,0.0019,0.7,2,136.739,2.41643,True,1.71793e-14,ok
Ek1.9e-3,0.0019,0.7,3,143.032,10.3773,True,3.1384e-14,ok
Ek1.9e-3,0.0019,0.7,4,153.457,18.5629,True,0.0,ok
Ek1.9e-3,0.0019,0.7,5,168.813,23.815,True,5.5096e-14,ok
Ek1.9e-3,0.0019,0.7,6,192.372,26.2053,True,2.85903e-14,ok
Ek1.9e-3,0.0019,0.7,7,226.163,26.6995,True,7.41973e-14,ok
Ek1.9e-3,0.0019,0.7,8,271.528,26.1494,True,6.16817e-14,ok
Ek1.9e-3,0.0019,0.7,9,329.655,25.0975,True,7.43022e-14,ok
Ek1.9e-3,0.0019,0.7,10,401.811,23.8466,True,1.10485e-13,ok
Ek1.9e-3,0.0019,0.7,11,489.397,22.5546,True,1.44725e-13,ok
Ek1.9e-3,0.0019,0.7,12,593.949,21.2993,True,0.0,ok
Ek1.9e-3,0.0019,0.7,13,717.125,20.1165,True,5.33519e-14,ok
Ek1.9e-3,0.0019,0.7,14,860.691,19.0195,True,8.53432e-14,ok
Ek1.9e-3,0.0019,0.7,15,1026.51,18.0104,True,3.37621e-14,ok
Ek1.9e-3,0.0019,1.0,1,114.361,0.679951,True,1.11898e-14,ok
Ek1.9e-3,0.0019,1.0,2,95.1887,1.72756,True,2.98208e-15,ok
Ek1.9e-3,0.0019,1.0,3,98.9507,7.4152,True,1.52615e-15,ok
Ek1.9e-3,0.0019,1.0,4,106.683,13.5803,True,3.07131e-14,ok
Ek1.9e-3,0.0019,1.0,5,118.132,17.9791,True,1.79439e-14,ok
Ek1.9e-3,0.0019,1.0,6,135.068,20.3436,True,5.45633e-14,ok
Ek1.9e-3,0.0019,1.0,7,158.904,21.1797,True,4.04642e-14,ok
Ek1.9e-3,0.0019,1.0,8,190.689,21.0731,True,2.46512e-14,ok
Ek1.9e-3,0.0019,1.0,9,231.341,20.4563,True,4.64585e-14,ok
Ek1.9e-3,0.0019,1.0,10,281.791,19.5969,True,1.3324e-14,ok
Ek1.9e-3,0.0019,1.0,11,343.038,18.6469,True,1.20635e-13,ok
Ek1.9e-3,0.0019,1.0,12,416.166,17.6884,True,5.86178e-14,ok
Ek1.9e-3,0.0019,1.0,13,502.338,16.7631,True,2.33981e-14,ok
Ek1.9e-3,0.0019,1.0,14,602.791,15.8907,True,1.33166e-13,ok
Ek1.9e-3,0.0019,1.0,15,718.828,15.0788,True,7.25737e-14,ok
Ek1.9e-3,0.0019,1.2,1,95.169,0.57191,True,1.0894e-14,ok
Ek1.9e-3,0.0019,1.2,2,79.1489,1.45242,True,1.85021e-14,ok
Ek1.9e-3,0.0019,1.2,3,82.0709,6.24009,True,3.2423e-15,ok
Ek1.9e-3,0.0019,1.2,4,88.6437,11.5377,True,2.58636e-14,ok
Ek1.9e-3,0.0019,1.2,5,98.4294,15.471,True,2.65734e-14,ok
Ek1.9e-3,0.0019,1.2,6,112.72,17.7143,True,4.13706e-14,ok
Ek1.9e-3,0.0019,1.2,7,132.668,18.6199,True,1.684e-14,ok
Ek1.9e-3,0.0019,1.2,8,159.178,18.6613,True,2.41642e-15,ok
Ek1.9e-3,0.0019,1.2,9,193.046,18.2126,True,5.29372e-14,ok
Ek1.9e-3,0.0019,1.2,10,235.065,17.5166,True,4.47103e-14,ok
Ek1.9e-3,0.0019,1.2,11,286.078,16.7165,True,2.52072e-14,ok
Ek1.9e-3,0.0019,1.2,12,346.993,15.8924,True,1.12162e-13,ok
Ek1.9e-3,0.0019,1.2,13,418.78,15.0866,True,1.1687e-13,ok
Ek1.9e-3,0.0019,1.2,14,502.471,14.3203,True,5.97646e-14,ok
Ek1.9e-3,0.0019,1.2,15,599.151,13.6027,True,6.16282e-14,ok
Ek1.9e-3,0.0019,1.4,1,81.4916,0.493535,True,9.62712e-15,ok
Ek1.9e-3,0.0019,1.4,2,67.7334,1.25311,True,2.70221e-14,ok
Ek1.9e-3,0.0019,1.4,3,70.1059,5.38969,True,8.06265e-15,ok
Ek1.9e-3,0.0019,1.4,4,75.816,10.0355,True,8.38594e-15,ok
Ek1.9e-3,0.0019,1.4,5,84.3596,13.5832,True,1.28024e-14,ok
Ek1.9e-3,0.0019,1.4,6,96.7299,15.6911,True,1.87928e-14,ok
Ek1.9e-3,0.0019,1.4,7,113.89,16.6146,True,4.98017e-14,ok
Ek1.9e-3,0.0019,1.4,8,136.633,16.7461,True,2.52966e-14,ok
Ek1.9e-3,0.0019,1.4,9,165.658,16.413,True,3.36465e-14,ok
Ek1.9e-3,0.0019,1.4,10,201.66,15.8358,True,1.56609e-14,ok
Ek1.9e-3,0.0019,1.4,11,245.368,15.1485,True,2.22923e-14,ok
Ek1.9e-3,0.0019,1.4,12,297.563,14.4275,True,5.77743e-14,ok
Ek1.9e-3,0.0019,1.4,13,359.078,13.715,True,1.38352e-13,ok
Ek1.9e-3,0.0019,1.4,14,430.799,13.0324,True,2.12134e-14,ok
Ek1.9e-3,0.0019,1.4,15,513.655,12.3898,True,3.62159e-14,ok
Ek1.9e-3,0.0019,1.6,1,71.2509,0.434072,True,4.51843e-15,ok
Ek1.9e-3,0.0019,1.6,2,59.1949,1.10201,True,2.42691e-15,ok
Ek1.9e-3,0.0019,1.6,3,61.1833,4.74487,True,1.87465e-15,ok
Ek1.9e-3,0.0019,1.6,4,66.2282,8.88272,True,1.42349e-14,ok
Ek1.9e-3,0.0019,1.6,5,73.8094,12.1094,True,8.13996e-15,ok
Ek1.9e-3,0.0019,1.6,6,84.7194,14.0852,True,1.65196e-14,ok
Ek1.9e-3,0.0019,1.6,7,99.7816,15.0008,True,0.0,ok
Ek1.9e-3,0.0019,1.6,8,119.698,15.1883,True,5.12221e-14,ok
Ek1.9e-3,0.0019,1.6,9,145.093,14.9376,True,3.09656e-14,ok
Ek1.9e-3,0.0019,1.6,10,176.585,14.4496,True,1.44879e-14,ok
Ek1.9e-3,0.0019,1.6,11,214.817,13.8495,True,1.06475e-13,ok
Ek1.9e-3,0.0019,1.6,12,260.475,13.21,True,4.84347e-15,ok
Ek1.9e-3,0.0019,1.6,13,314.289,12.572,True,2.85149e-14,ok
Ek1.9e-3,0.0019,1.6,14,377.033,11.957,True,3.37299e-14,ok
Ek1.9e-3,0.0019,1.6,15,449.523,11.3756,True,4.84874e-14,ok
Ek1.9e-3,0.0019,1.8,1,63.2963,0.387407,True,4.93216e-15,ok
Ek1.9e-3,0.0019,1.8,2,52.5677,0.983492,True,8.16141e-15,ok
Ek1.9e-3,0.0019,1.8,3,54.274,4.23872,True,6.4828e-15,ok
Ek1.9e-3,0.0019,1.8,4,58.7914,7.96932,True,1.05765e-14,ok
Ek1.9e-3,0.0019,1.8,5,65.6051,10.9261,True,2.81641e-14,ok
Ek1.9e-3,0.0019,1.8,6,75.3662,12.7791,True,4.30598e-14,ok
Ek1.9e-3,0.0019,1.8,7,88.7909,13.6736,True,0.0,ok
Ek1.9e-3,0.0019,1.8,8,106.508,13.8961,True,1.6079e-14,ok
Ek1.9e-3,0.0019,1.8,9,129.082,13.7057,True,2.8676e-14,ok
Ek1.9e-3,0.0019,1.8,10,157.068,13.2867,True,2.44995e-14,ok
Ek1.9e-3,0.0019,1.8,11,191.042,12.7557,True,5.8709e-14,ok
Ek1.9e-3,0.0019,1.8,12,231.617,12.182,True,4.94277e-14,ok
Ek1.9e-3,0.0019,1.8,13,279.442,11.6049,True,1.86897e-15,ok
Ek1.9e-3,0.0019,1.8,14,335.207,11.0456,True,1.2868e-13,ok
Ek1.9e-3,0.0019,1.8,15,399.634,10.5148,True,5.83049e-14,ok
Ek1.9e-3,0.0019,2.0,1,56.9393,0.349808,True,1.5759e-15,ok
Ek1.9e-3,0.0019,2.0,2,47.2747,0.888025,True,9.2804e-15,ok
Ek1.9e-3,0.0019,2.0,3,48.766,3.83064,True,1.3033e-14,ok
Ek1.9e-3,0.0019,2.0,4,52.8551,7.22736,True,1.59478e-14,ok
Ek1.9e-3,0.0019,2.0,5,59.0425,9.95466,True,1.37522e-14,ok
Ek1.9e-3,0.0019,2.0,6,67.8754,11.6955,True,1.70845e-14,ok
Ek1.9e-3,0.0019,2.0,7,79.9861,12.5629,True,3.72346e-14,ok
Ek1.9e-3,0.0019,2.0,8,95.9423,12.807,True,1.82097e-14,ok
Ek1.9e-3,0.0019,2.0,9,116.26,12.6618,True,3.55985e-14,ok
Ek1.9e-3,0.0019,2.0,10,141.442,12.2972,True,3.56762e-14,ok
Ek1.9e-3,0.0019,2.0,11,172.012,11.8222,True,2.32753e-14,ok
Ek1.9e-3,0.0019,2.0,12,208.522,11.3025,True,2.83655e-14,ok
Ek1.9e-3,0.0019,2.0,13,251.558,10.776,True,9.99137e-14,ok
Ek1.9e-3,0.0019,2.0,14,301.739,10.2633,True,1.90037e-14,ok
Ek1.9e-3,0.0019,2.0,15,359.718,9.77513,True,1.20672e-13,ok
Ek1.9e-3,0.0019,2.2,1,51.7425,0.318865,True,8.03718e-15,ok
Ek1.9e-3,0.0019,2.2,2,42.9499,0.809474,True,3.92835e-15,ok
Ek1.9e-3,0.0019,2.2,3,44.2725,3.49455,True,6.10107e-15,ok
Ek1.9e-3,0.0019,2.2,4,48.0071,6.61248,True,2.66994e-14,ok
Ek1.9e-3,0.0019,2.2,5,53.6736,9.14269,True,0.0,ok
Ek1.9e-3,0.0019,2.2,6,61.7408,10.782,True,3.54932e-14,ok
Ek1.9e-3,0.0019,2.2,7,72.7731,11.6194,True,1.49892e-14,ok
Ek1.9e-3,0.0019,2.2,8,87.2883,11.8764,True,1.17446e-14,ok
Ek1.9e-3,0.0019,2.2,9,105.759,11.7658,True,2.30539e-14,ok
