Pr,m,Ra_c,omega_c,crossing_found,sigma_min,status
3.0,15,239.928,7.23163,True,1.88697e-14,ok
3.2,1,35.5286,0.221098,True,3.03927e-15,ok
3.2,2,29.4694,0.561334,True,8.39585e-15,ok
3.2,3,30.3065,2.43027,True,1.96716e-15,ok
3.2,4,32.9103,4.64212,True,5.38301e-15,ok
3.2,5,36.8989,6.49782,True,1.40626e-14,ok
3.2,6,42.5319,7.75703,True,2.33813e-14,ok
3.2,7,50.1722,8.44959,True,3.07152e-14,ok
3.2,8,60.1767,8.71264,True,2.63366e-14,ok
3.2,9,72.8802,8.69145,True,0.0,ok
3.2,10,88.61,8.49977,True,4.61204e-14,ok
3.2,11,107.7,8.21512,True,4.40196e-14,ok
3.2,12,130.501,7.88646,True,5.17888e-15,ok
3.2,13,157.38,7.54328,True,6.63314e-14,ok
3.2,14,188.727,7.20263,True,7.1995e-15,ok
3.2,15,224.949,6.87391,True,2.49179e-14,ok
3.4,1,33.4332,0.208325,True,3.85464e-16,ok
3.4,2,27.7287,0.528917,True,3.10588e-15,ok
3.4,3,28.5076,2.29088,True,3.20462e-15,ok
3.4,4,30.9626,4.38136,True,1.59841e-15,ok
3.4,5,34.7283,6.14284,True,1.36155e-14,ok
3.4,6,40.0413,7.34525,True,1.19799e-14,ok
3.4,7,47.2398,8.01268,True,1.60379e-14,ok
3.4,8,56.6594,8.27209,True,1.51939e-14,ok
3.4,9,68.6166,8.25989,True,1.6096e-14,ok
3.4,10,83.4204,8.08379,True,9.0688e-16,ok
3.4,11,101.386,7.81762,True,3.47738e-14,ok
3.4,12,122.844,7.50826,True,5.16349e-14,ok
3.4,13,148.14,7.18409,True,5.58674e-14,ok
3.4,14,177.641,6.8616,True,1.56813e-14,ok
3.4,15,211.73,6.54992,True,4.52487e-14,ok
3.6,1,31.5712,0.196948,True,3.47955e-15,ok
3.6,2,26.1822,0.500041,True,2.88705e-15,ok
3.6,3,26.9103,2.16663,True,5.21171e-16,ok
3.6,4,29.2326,4.1484,True,6.68713e-15,ok
3.6,5,32.7989,5.82472,True,1.88335e-15,ok
3.6,6,37.8264,6.97505,True,1.62042e-14,ok
3.6,7,44.6316,7.61878,True,3.06108e-14,ok
3.6,8,53.5312,7.87397,True,1.20458e-14,ok
3.6,9,64.8248,7.86917,True,1.80467e-14,ok
3.6,10,78.8055,7.70663,True,3.29692e-15,ok
3.6,11,95.7719,7.45681,True,4.16697e-14,ok
