Pr,m,Ra_c,omega_c,crossing_found,sigma_min,status
0.5,14,676.2799782229405,-4535.119927409802,True,0.000109272,ok
0.5,15,661.912806106876,-4687.123499583479,True,0.00129153,ok
0.5,16,649.7246164785059,-4831.8,True,0.00381699,ok
0.5,17,639.4154729731528,-4969.750899519493,True,0.003161,ok
0.5,18,630.7374735076197,-5101.45,True,0.000872014,ok
0.5,19,623.4950191962012,-5227.32,True,0.000132475,ok
0.5,20,617.5240116422726,-5347.720020313341,True,8.76717e-05,ok
0.5,21,612.693120433153,-5462.950204657645,True,0.000937582,ok
0.5,22,608.8909149711599,-5573.279864860404,True,0.000699599,ok
0.5,23,606.0240053145478,-5678.950007676569,True,4.39992e-05,ok
0.5,24,604.0140122246816,-5780.140017383722,True,0.000103664,ok
0.5,25,602.7947568234986,-5877.048784117493,True,0.00198179,ok
0.5,30,606.8481215713371,-6301.831215713371,True,0.00200928,ok
0.5,35,624.9039928985483,-6634.939998904474,True,7.14763e-05,ok
0.5,40,654.7303024632056,-6881.543024632056,True,0.000960876,ok
0.5,45,695.3440272589742,-7041.9299670696955,True,0.000280806,ok
0.5,50,746.4330047172864,-7112.789991374105,True,4.86472e-05,ok
0.5,55,808.0659996201517,-7087.920000934575,True,3.91426e-06,ok
0.5,60,880.5119999856231,-6958.380000044688,True,1.4462e-07,ok
0.5,65,964.1000390831372,-6712.396078299127,True,0.0101727,ok
0.5,70,1059.0498055616365,-6335.030861834908,True,0.00184917,ok
0.5,75,1165.229967475636,-5807.780165156762,True,0.00030916,ok
0.5,80,1281.7300012186076,-5109.079992146751,True,1.21717e-05,ok
0.5,85,1405.910000046226,-4218.849999670657,True,4.47959e-07,ok
0.5,90,1531.7500000712507,-3139.0199994089844,True,7.71723e-07,ok
0.5,95,1648.9,-1950.45,True,9.004e-10,ok
0.5,100,1749.8,-838.171,True,7.49499e-11,ok
0.5,105,1839.1,64.7752,True,1.42182e-09,ok
0.5,110,1926.15,757.712,True,2.19732e-10,ok
0.5,115,2017.46,1285.65,True,1.51072e-10,ok
0.5,120,2116.69,1689.89,True,1.64098e-11,ok
0.7,1,1772.139970836294,-745.5139876923588,True,5.20639e-06,ok
0.7,2,1356.5394747982173,-1211.0295846074312,True,0.000277478,ok
0.7,3,1135.3604246243538,-1568.8604718048377,True,0.000395254,ok
0.7,4,996.109980756887,-1867.4799722853359,True,2.67676e-05,ok
0.7,5,899.4318743721956,-2127.09,True,0.000133296,ok
0.7,6,828.0219294040895,-2358.359866810458,True,0.000157344,ok
0.7,7,773.0111010684759,-2567.78,True,0.000239401,ok
0.7,8,729.3410149593484,-2759.6,True,3.95114e-05,ok
0.7,9,693.8992313643573,-2936.82,True,0.000843321,ok
0.7,10,664.6511327248282,-3101.650338724822,True,0.000522983,ok
0.7,11,640.2078630963148,-3255.76,True,0.000450301,ok
0.7,12,619.5840295986623,-3400.4500819788022,True,0.000141023,ok
0.7,13,602.0600794463654,-3536.780225338782,True,0.000410511,ok
0.7,14,587.0972788351279,-3665.5827883512798,True,0.00120853,ok
0.7,15,574.2822504940276,-3787.550744392629,True,0.00148762,ok
0.7,16,563.2921596640931,-3903.2904753571947,True,0.00100461,ok
0.7,17,553.8740537086612,-4013.270160125201,True,0.00035668,ok
0.7,18,545.8227123250448,-4117.91,True,0.000571695,ok
0.7,19,538.9722582721605,-4217.560770475773,True,0.0014255,ok
0.7,20,533.1851229074085,-4312.548770925914,True,0.000972556,ok
0.7,21,528.3498990705542,-4403.11,True,0.00071366,ok
0.7,22,524.3728297543821,-4489.49,True,0.00122719,ok
0.7,23,521.1719730504065,-4571.889730504064,True,0.00043401,ok
0.7,24,518.6830779276665,-4650.47,True,0.000242298,ok
0.7,25,516.8479873763039,-4725.39,True,0.000112914,ok
0.7,30,515.9811159445408,-5049.05,True,0.00029436,ok
0.7,35,526.3800057106179,-5294.650008652451,True,6.08274e-05,ok
0.7,40,545.9749549409592,-5466.719964322483,True,0.000501344,ok
0.7,45,573.7350152957921,-5565.57,True,0.0001693,ok
0.7,50,609.1770007383811,-5588.409999417067,True,8.43355e-06,ok
0.7,55,652.104000068905,-5529.989999893153,True,7.84934e-07,ok
0.7,60,702.4450000307629,-5382.929999928531,True,3.47872e-07,ok
0.7,65,760.1050682398261,-5137.939786750543,True,0.000766016,ok
0.7,70,824.8079927147724,-4784.130028378126,True,8.16736e-05,ok
0.7,75,895.8607696877008,-4309.991097891563,True,0.00257175,ok
0.7,80,971.7759999966454,-3706.260000019134,True,3.79457e-08,ok
0.7,85,1049.7,-2974.5,True,1.71228e-10,ok
0.7,90,1125.0600000254499,-2147.90999980953,True,3.30511e-07,ok
0.7,95,1193.34,-1313.13,True,9.21665e-10,ok
